Brand,Year,UsedOrNew,Transmission,FuelType,FuelConsumption,Kilometres,CylindersinEngine,BodyType,Doors,Seats,Price,EngineVolume,ExtCol,State,DriveFront,DriveRear
Jaguar,2017.0,USED,Automatic,Diesel,5.3,131983.0,4.0,SUV,4.0,5.0,38995.0,2.0,White ,NSW,True,True
Toyota,2021.0,USED,Automatic,Hybrid,4.8,27101.0,4.0,SUV,5.0,5.0,68990.0,2.5,Grey ,NSW,True,True
Holden,2005.0,USED,Automatic,Unleaded,13.5,231786.0,8.0,Sedan,4.0,5.0,9950.0,5.7,White ,NSW,False,True
Toyota,2015.0,USED,Automatic,Unleaded,10.4,129570.0,6.0,SUV,4.0,7.0,26854.0,3.5,White ,NSW,True,False
Nissan,2006.0,USED,Automatic,Unleaded,10.0,282208.0,4.0,SUV,4.0,5.0,6980.0,2.5,White ,NSW,True,True
BMW,2008.0,USED,Automatic,Premium,15.2,76000.0,10.0,Convertible,2.0,4.0,66990.0,5.0,Silver ,VIC,False,True
BMW,2022.0,USED,Automatic,Premium,6.4,5345.0,4.0,Coupe,2.0,4.0,73950.0,2.0,White ,NSW,False,True
Ram,2018.0,USED,Automatic,Unleaded,12.2,104897.0,8.0,Commercial,4.0,5.0,84950.0,5.7,Grey ,NSW,True,True
MG,2022.0,NEW,Automatic,Unleaded,7.3,14.0,4.0,SUV,4.0,5.0,35990.0,1.5,Red ,NSW,True,False
Mitsubishi,2021.0,USED,Automatic,Unleaded,7.2,54096.0,4.0,SUV,4.0,7.0,28990.0,2.4,White ,NSW,True,False
Toyota,2020.0,USED,Automatic,Diesel,8.4,144622.0,4.0,Commercial,4.0,2.0,52990.0,2.8,White ,NSW,False,True
Toyota,2017.0,USED,Automatic,,,110386.0,,Wagon,,,21888.0,,Silver ,VIC,,
Mazda,2017.0,USED,Automatic,Unleaded,7.4,61011.0,4.0,SUV,4.0,5.0,35800.0,2.5,Silver ,NSW,True,True
Mitsubishi,2019.0,USED,Automatic,Diesel,8.0,50213.0,4.0,SUV,4.0,7.0,56490.0,2.4,White ,NSW,True,True
Subaru,2018.0,USED,Automatic,Diesel,6.3,96300.0,4.0,SUV,4.0,5.0,27990.0,2.0,- ,NSW,True,True
LDV,2021.0,USED,Automatic,Diesel,8.5,29876.0,4.0,Ute / Tray,4.0,5.0,28388.0,2.8,Grey ,NSW,True,True
Ford,2006.0,USED,Automatic,Unleaded,8.0,172472.0,4.0,Hatchback,5.0,5.0,6990.0,2.0,Silver ,NSW,True,False
MG,2019.0,USED,Automatic,Unleaded,6.7,46328.0,3.0,SUV,4.0,5.0,22990.0,1.0,Silver ,NSW,True,False
Ford,2017.0,USED,Automatic,Diesel,9.0,150002.0,5.0,Ute / Tray,4.0,5.0,34990.0,3.2,Blue ,NSW,True,True
Mitsubishi,2010.0,USED,Automatic,Unleaded,,123473.0,,Commercial,,,21995.0,,Black ,VIC,,
Toyota,2022.0,USED,Automatic,Hybrid,4.5,26524.0,4.0,Sedan,4.0,5.0,42990.0,2.5,Blue ,NSW,True,False
Nissan,2020.0,USED,Automatic,Unleaded,8.1,54368.0,4.0,SUV,4.0,7.0,28990.0,2.5,Silver ,NSW,True,False
Mazda,2010.0,USED,Manual,Diesel,8.3,267899.0,4.0,Ute / Tray,2.0,4.0,10950.0,3.0,White ,NSW,False,True
Ford,2010.0,USED,Manual,Diesel,9.3,243558.0,4.0,Ute / Tray,2.0,2.0,12888.0,3.0,White ,NSW,True,True
Holden,2016.0,USED,Automatic,Diesel,9.4,160459.0,4.0,SUV,4.0,7.0,27800.0,2.8,Blue ,NSW,True,True
BMW,2016.0,USED,Automatic,Premium,6.4,54385.0,4.0,Convertible,2.0,4.0,39990.0,2.0,Black ,VIC,False,True
Kia,2020.0,USED,Automatic,Unleaded,6.2,59785.0,4.0,Hatchback,5.0,5.0,21590.0,1.4,Grey ,NSW,True,False
Kia,2018.0,USED,Automatic,Diesel,6.4,59764.0,4.0,SUV,4.0,5.0,31990.0,2.0,Silver ,NSW,True,True
BMW,2018.0,USED,Automatic,Premium,6.3,40416.0,3.0,SUV,4.0,5.0,39441.0,1.5,White ,NSW,True,False
Nissan,2004.0,USED,Automatic,Diesel,0.0,282076.0,4.0,SUV,4.0,7.0,29950.0,3.0,Silver ,NSW,True,True
Toyota,2019.0,USED,Automatic,Diesel,,101263.0,,Wagon,,,105990.0,,White ,NSW,,
Mitsubishi,2020.0,USED,Automatic,Diesel,8.6,43851.0,4.0,Ute / Tray,4.0,5.0,46888.0,2.4,White ,NSW,True,True
Toyota,2009.0,USED,Manual,Diesel,11.5,289999.0,8.0,Ute / Tray,2.0,3.0,55900.0,4.5,White ,NSW,True,True
Volvo,2017.0,USED,Automatic,Premium,7.9,59243.0,4.0,SUV,4.0,5.0,31882.0,2.0,Black ,NSW,True,True
Toyota,2018.0,USED,Automatic,Premium,7.1,27836.0,4.0,Coupe,2.0,4.0,44990.0,2.0,Grey ,NSW,False,True
Toyota,2017.0,USED,Automatic,,,128091.0,,Wagon,,,19490.0,,White ,VIC,,
Hyundai,2020.0,USED,Automatic,Unleaded,7.2,35624.0,4.0,SUV,4.0,5.0,27990.0,2.0,Grey ,NSW,True,False
Ford,2015.0,USED,Automatic,Diesel,9.0,108412.0,5.0,Ute / Tray,4.0,5.0,38990.0,3.2,Blue ,NSW,True,True
Toyota,2014.0,USED,Manual,Diesel,8.3,219035.0,4.0,Ute / Tray,4.0,5.0,31990.0,3.0,White ,NSW,True,True
Mitsubishi,2014.0,USED,Automatic,Unleaded,6.6,66201.0,4.0,SUV,4.0,5.0,18990.0,2.0,White ,NSW,True,False
BMW,2017.0,USED,Automatic,Premium,7.0,87314.0,6.0,Sedan,4.0,5.0,79988.0,3.0,White ,NSW,False,True
Porsche,2017.0,USED,Automatic,Unleaded,7.0,43741.0,4.0,Convertible,2.0,2.0,102900.0,2.0,Black ,NSW,False,True
Toyota,2013.0,USED,Automatic,Diesel,10.3,161365.0,8.0,SUV,4.0,7.0,74990.0,4.5,Grey ,NSW,True,True
Holden,2014.0,USED,Manual,Diesel,8.1,237559.0,4.0,Ute / Tray,2.0,2.0,18990.0,2.8,White ,QLD,True,True
Toyota,2022.0,USED,Automatic,Unleaded,5.4,16766.0,3.0,SUV,4.0,5.0,36490.0,1.5,- ,NSW,True,False
Porsche,2015.0,USED,Automatic,Diesel,6.1,45413.0,6.0,SUV,4.0,5.0,59900.0,3.0,White ,NSW,True,True
Ford,1996.0,USED,Automatic,Unleaded,12.5,393675.0,4.0,Ute / Tray,4.0,5.0,3499.0,2.6,Silver ,NSW,False,True
Land,2019.0,USED,Automatic,Diesel,7.8,76750.0,6.0,SUV,4.0,5.0,109950.0,3.0,Black ,NSW,True,True
Holden,2014.0,USED,Automatic,Unleaded,9.9,215440.0,6.0,Ute / Tray,2.0,2.0,19990.0,3.6,White ,NSW,False,True
Hyundai,2018.0,USED,Automatic,Unleaded,7.4,104000.0,4.0,Hatchback,4.0,5.0,19989.0,2.0,Red ,NSW,True,False
GWM,2021.0,USED,Manual,Diesel,0.0,85096.0,4.0,Ute / Tray,2.0,2.0,18990.0,2.0,- ,VIC,False,True
Toyota,2017.0,USED,Automatic,Diesel,7.3,39229.0,4.0,Ute / Tray,2.0,4.0,41990.0,2.8,White ,NSW,False,True
Jaguar,2018.0,USED,Automatic,Diesel,5.6,39602.0,4.0,SUV,4.0,5.0,49888.0,2.0,White ,NSW,True,True
Holden,2018.0,USED,Automatic,Diesel,9.0,81598.0,4.0,Ute / Tray,4.0,5.0,36950.0,2.8,Grey ,NSW,True,True
Honda,2019.0,USED,Automatic,Unleaded,7.6,71254.0,4.0,SUV,4.0,5.0,27880.0,2.0,White ,NSW,True,False
Toyota,2018.0,USED,Automatic,Unleaded,,94494.0,,SUV,,,29990.0,,Grey ,NSW,,
Toyota,2018.0,USED,Automatic,Diesel,8.0,108660.0,4.0,SUV,4.0,7.0,76910.0,2.8,Silver ,NSW,True,True
Maserati,2015.0,USED,Automatic,Premium,15.2,25070.0,8.0,Coupe,2.0,4.0,144990.0,4.7,Black ,NSW,False,True
Toyota,2018.0,USED,Automatic,Unleaded,9.1,95982.0,6.0,SUV,4.0,7.0,32990.0,3.5,Black ,NSW,True,False
Ford,2022.0,USED,Automatic,Diesel,,150.0,,Ute / Tray,,,199990.0,,White ,NSW,,
Volkswagen,2023.0,DEMO,Automatic,Premium,5.4,15.0,3.0,SUV,4.0,5.0,38887.0,1.0,Blue ,NSW,True,False
Audi,2015.0,USED,Automatic,Diesel,6.1,179312.0,4.0,SUV,4.0,5.0,18999.0,2.0,White ,NSW,True,True
Toyota,2018.0,USED,Automatic,Unleaded,10.9,228489.0,4.0,Ute / Tray,2.0,2.0,20930.0,2.7,White ,NSW,False,True
Ram,2021.0,USED,Automatic,Premium,12.2,11061.0,8.0,Commercial,4.0,5.0,87990.0,5.7,Grey ,NSW,True,True
Mercedes-Benz,2015.0,USED,Automatic,Premium,10.2,36349.0,8.0,Coupe,2.0,4.0,165900.0,5.5,Silver ,NSW,False,True
Skoda,2008.0,USED,Manual,Diesel,5.5,270350.0,4.0,Wagon,4.0,5.0,3999.0,1.9,White ,NSW,True,False
Subaru,2019.0,USED,Automatic,Unleaded,7.4,54062.0,4.0,SUV,4.0,5.0,34990.0,2.5,Blue ,NSW,True,True
Holden,2019.0,USED,Automatic,Diesel,8.6,58852.0,4.0,Ute / Tray,4.0,5.0,39880.0,2.8,White ,NSW,True,True
BMW,2013.0,USED,Automatic,Premium,8.2,129107.0,6.0,Coupe,2.0,4.0,16990.0,3.0,Black ,NSW,False,True
BMW,2019.0,USED,Automatic,Premium,6.0,45975.0,4.0,SUV,4.0,5.0,42990.0,2.0,White ,NSW,True,False
Mini,2012.0,USED,Automatic,Premium,7.5,103833.0,4.0,SUV,4.0,4.0,17990.0,1.6,Blue ,NSW,True,False
Ford,2013.0,USED,Automatic,Unleaded,6.7,135100.0,4.0,Hatchback,5.0,5.0,11990.0,2.0,- ,NSW,True,False
Nissan,2015.0,USED,Manual,Diesel,6.6,90823.0,4.0,Ute / Tray,2.0,2.0,27990.0,2.3,Silver ,NSW,True,True
Holden,2013.0,USED,Manual,Diesel,8.1,140620.0,4.0,Ute / Tray,4.0,5.0,19995.0,2.8,White ,NSW,False,True
Mercedes-Benz,2019.0,USED,Automatic,Premium,7.2,32883.0,4.0,SUV,4.0,5.0,58800.0,2.0,Grey ,NSW,True,True
Toyota,2023.0,USED,Automatic,Unleaded,6.0,25.0,4.0,Hatchback,5.0,5.0,36988.0,2.0,White ,NSW,True,False
Toyota,2017.0,USED,Automatic,,,119571.0,,Wagon,,,19995.0,,White ,VIC,,
Holden,2014.0,USED,Manual,Unleaded,8.8,85065.0,4.0,SUV,4.0,5.0,12970.0,2.4,Silver ,NSW,True,False
Toyota,2012.0,USED,Automatic,Diesel,10.3,357463.0,8.0,SUV,4.0,8.0,44990.0,4.5,White ,NSW,True,True
Ford,2017.0,USED,Automatic,Diesel,9.0,137897.0,5.0,Ute / Tray,4.0,5.0,42888.0,3.2,Silver ,NSW,True,True
Toyota,2009.0,USED,Automatic,Unleaded,,230000.0,,Commercial,,,21888.0,,Black ,VIC,,
Toyota,2023.0,USED,Automatic,,,45.0,,Hatchback,,,52888.0,,White ,NSW,True,False
Honda,2019.0,USED,Automatic,Unleaded,,56945.0,,Wagon,,,31990.0,,Grey ,NSW,,
Mazda,2010.0,USED,Automatic,Unleaded,11.5,110702.0,4.0,SUV,4.0,5.0,12990.0,2.3,Silver ,NSW,True,True
Mitsubishi,2014.0,USED,Manual,Diesel,8.1,201331.0,4.0,Ute / Tray,4.0,5.0,14913.0,2.5,White ,NSW,True,True
Mazda,2017.0,USED,Automatic,Unleaded,6.1,43854.0,4.0,SUV,4.0,5.0,24890.0,2.0,Grey ,NSW,True,False
Mazda,2017.0,USED,Automatic,Diesel,6.0,148815.0,4.0,SUV,4.0,5.0,24970.0,2.2,Grey ,NSW,True,True
Holden,2015.0,USED,Automatic,Premium,7.5,49599.0,4.0,Convertible,2.0,4.0,19390.0,1.6,Grey ,ACT,True,False
Toyota,2017.0,USED,Automatic,Unleaded,7.9,89683.0,4.0,Sedan,4.0,5.0,24990.0,2.5,Grey ,NSW,True,False
BMW,2022.0,USED,Automatic,Premium,6.3,8348.0,4.0,Sedan,4.0,5.0,72988.0,2.0,Blue ,NSW,True,False
Toyota,2014.0,USED,Automatic,Premium,7.1,121795.0,4.0,Coupe,2.0,4.0,21990.0,2.0,Red ,NSW,False,True
Kia,2018.0,USED,Automatic,Unleaded,10.2,44012.0,6.0,Sedan,4.0,5.0,46990.0,3.3,Black ,NSW,False,True
Volkswagen,2023.0,DEMO,Automatic,Premium,5.4,9.0,3.0,SUV,4.0,5.0,42990.0,1.0,Black ,NSW,True,False
BMW,2013.0,USED,Automatic,Diesel,5.0,88796.0,4.0,SUV,4.0,5.0,19830.0,2.0,Grey ,ACT,False,True
Mercedes-Benz,2017.0,USED,Automatic,Premium,6.9,43082.0,4.0,Hatchback,5.0,5.0,63950.0,2.0,Blue ,NSW,True,True
Mitsubishi,2017.0,USED,Automatic,Diesel,7.6,100102.0,4.0,Ute / Tray,4.0,5.0,35950.0,2.4,Black ,NSW,True,True
BMW,2003.0,USED,Automatic,Unleaded,9.2,261021.0,4.0,Sedan,4.0,5.0,5990.0,2.0,White ,NSW,False,True
Kia,2022.0,USED,Automatic,Unleaded,6.9,20486.0,4.0,Sedan,4.0,5.0,35800.0,1.6,Blue ,NSW,True,False
Kia,2022.0,USED,Automatic,Unleaded,6.7,7361.0,4.0,SUV,4.0,5.0,28945.0,1.4,White ,NSW,True,False
Kia,2018.0,USED,Automatic,Unleaded,7.1,47325.0,4.0,Hatchback,5.0,5.0,21777.0,2.0,Silver ,NSW,True,False
Volkswagen,2013.0,USED,Automatic,Diesel,5.7,146662.0,4.0,Wagon,4.0,5.0,12920.0,2.0,Silver ,ACT,True,False
MG,2021.0,USED,Automatic,Premium,6.7,17957.0,4.0,Hatchback,5.0,5.0,16990.0,1.5,Yellow ,NSW,True,False
Toyota,2021.0,USED,Automatic,Hybrid,4.2,42004.0,4.0,Hatchback,5.0,5.0,30990.0,1.8,White ,NSW,True,False
Ford,2008.0,USED,Automatic,Unleaded,11.5,118601.0,6.0,Sedan,4.0,5.0,15990.0,4.0,Red ,NSW,False,True
Mercedes-Benz,2011.0,USED,Automatic,Premium,7.3,124532.0,4.0,Coupe,2.0,4.0,17910.0,1.8,Red ,ACT,False,True
Hyundai,2017.0,USED,Automatic,Unleaded,7.2,68274.0,4.0,Sedan,4.0,5.0,17990.0,2.0,Silver ,NSW,True,False
Subaru,2018.0,USED,Automatic,Unleaded,8.1,77785.0,4.0,SUV,4.0,5.0,29912.0,2.5,White ,NSW,True,True
Mitsubishi,2023.0,DEMO,Automatic,Unleaded,7.6,1800.0,4.0,SUV,4.0,7.0,41990.0,2.5,Silver ,NSW,True,False
Volkswagen,2023.0,NEW,Automatic,Premium,,15.0,,Wagon,,,60887.0,,Blue ,NSW,,
Hyundai,2018.0,USED,Automatic,Unleaded,8.3,65970.0,4.0,Sedan,4.0,5.0,23730.0,2.4,White ,ACT,True,False
Hyundai,2018.0,USED,Automatic,Unleaded,7.9,70587.0,4.0,SUV,4.0,5.0,27990.0,2.0,White ,NSW,True,False
Toyota,2020.0,USED,Automatic,Hybrid,4.8,104372.0,4.0,SUV,5.0,5.0,45888.0,2.5,Silver ,NSW,True,True
Mazda,2017.0,USED,Automatic,Unleaded,7.5,115585.0,4.0,SUV,4.0,5.0,29990.0,2.5,Grey ,NSW,True,True
Great,2014.0,USED,Manual,Unleaded,10.7,111837.0,4.0,Ute / Tray,4.0,5.0,9980.0,2.4,White ,NSW,False,True
Volkswagen,2023.0,NEW,Automatic,Diesel,6.6,15.0,4.0,Wagon,4.0,7.0,102887.0,2.0,Grey ,NSW,True,False
Volkswagen,2019.0,USED,Manual,Premium,5.1,69928.0,3.0,Hatchback,5.0,5.0,19990.0,1.0,Blue ,ACT,True,False
Nissan,2015.0,USED,Automatic,,,133925.0,,Wagon,,,21990.0,,Silver ,VIC,,
Holden,2003.0,USED,Automatic,Unleaded,10.5,415437.0,6.0,Wagon,4.0,5.0,4995.0,3.8,Silver ,NSW,False,True
Volkswagen,2016.0,USED,Automatic,Premium,6.0,91722.0,4.0,Commercial,4.0,2.0,27999.0,1.4,White ,NSW,True,False
Subaru,2014.0,USED,Automatic,Premium,7.2,152690.0,4.0,SUV,4.0,5.0,22990.0,2.0,White ,NSW,True,True
Toyota,2020.0,USED,Automatic,Diesel,9.5,43667.0,8.0,SUV,4.0,8.0,118888.0,4.5,White ,NSW,True,True
BMW,2016.0,USED,Automatic,Diesel,5.4,165394.0,4.0,SUV,4.0,5.0,27990.0,2.0,White ,NSW,True,True
Subaru,2020.0,USED,Automatic,Unleaded,7.3,100580.0,4.0,SUV,4.0,5.0,33930.0,2.5,Blue ,ACT,True,True
Ford,2018.0,USED,Automatic,Diesel,8.4,201201.0,5.0,SUV,4.0,5.0,27950.0,3.2,Grey ,NSW,False,True
BMW,2015.0,USED,Automatic,Diesel,,164980.0,,Wagon,,,39990.0,,White ,QLD,,
Ford,2017.0,USED,Automatic,Diesel,8.5,76635.0,5.0,SUV,4.0,7.0,40980.0,3.2,Red ,NSW,True,True
Bentley,2020.0,USED,Automatic,Premium,,2287.0,,Coupe,,,469990.0,,- ,NSW,True,True
Mazda,2020.0,USED,Automatic,Unleaded,6.1,26476.0,4.0,Sedan,4.0,5.0,27990.0,2.0,White ,NSW,True,False
Audi,2012.0,USED,Automatic,Diesel,4.2,129433.0,4.0,Hatchback,5.0,5.0,18990.0,1.6,Silver ,NSW,True,False
Mazda,2021.0,USED,Automatic,Diesel,6.0,48532.0,4.0,SUV,4.0,7.0,53770.0,2.2,White ,NSW,True,True
Mitsubishi,2020.0,USED,Automatic,Unleaded,7.2,61713.0,4.0,SUV,4.0,7.0,28670.0,2.4,Silver ,ACT,True,True
Tesla,2016.0,USED,Automatic,Electric,0.0,74005.0,0.0,SUV,4.0,5.0,92888.0,,White ,NSW,True,True
Mercedes-Benz,2016.0,USED,Automatic,Premium,7.0,75684.0,4.0,Sedan,4.0,5.0,63950.0,2.0,White ,NSW,True,True
Mazda,2018.0,USED,Manual,Diesel,8.0,163565.0,4.0,Ute / Tray,2.0,3.0,14999.0,2.2,White ,NSW,False,True
Nissan,2004.0,USED,Automatic,,,60900.0,6.0,Coupe,2.0,,16990.0,3.5,- ,NSW,False,True
Suzuki,2017.0,USED,Automatic,Unleaded,6.0,40101.0,4.0,SUV,4.0,5.0,24990.0,1.6,White ,ACT,True,False
Hyundai,2019.0,USED,Automatic,Unleaded,8.3,101864.0,4.0,Sedan,4.0,5.0,21871.0,2.4,White ,NSW,True,False
Hyundai,2014.0,USED,Automatic,Unleaded,7.1,107104.0,4.0,Sedan,4.0,5.0,14888.0,1.8,Silver ,ACT,True,False
Toyota,2012.0,USED,Automatic,Unleaded,,90598.0,,,,,21595.0,,White ,VIC,False,True
Renault,2014.0,USED,Automatic,,6.3,175161.0,4.0,Hatchback,5.0,5.0,11888.0,1.6,Yellow ,NSW,True,False
MG,2022.0,DEMO,Automatic,Premium,6.7,21.0,4.0,Hatchback,5.0,5.0,18990.0,1.5,Silver ,NSW,True,False
Mitsubishi,2019.0,USED,Automatic,Unleaded,7.2,69503.0,4.0,SUV,4.0,7.0,29999.0,2.4,Grey ,NSW,True,True
Toyota,2019.0,USED,Automatic,Unleaded,9.5,49094.0,6.0,SUV,4.0,7.0,49930.0,3.5,White ,ACT,True,True
Mitsubishi,2015.0,USED,Automatic,Diesel,9.0,182848.0,4.0,SUV,4.0,7.0,27913.0,3.2,White ,NSW,True,True
Suzuki,2016.0,USED,Automatic,Unleaded,5.9,72792.0,4.0,SUV,4.0,5.0,24990.0,1.4,- ,ACT,True,False
Mazda,2017.0,USED,Automatic,Unleaded,6.9,148764.0,4.0,SUV,4.0,5.0,19888.0,2.0,White ,NSW,True,False
Kia,2011.0,USED,Automatic,Unleaded,12.8,142277.0,6.0,Wagon,4.0,8.0,12913.0,3.5,Silver ,NSW,True,False
Hyundai,2010.0,USED,Automatic,Unleaded,6.9,136142.0,4.0,Hatchback,5.0,5.0,11670.0,1.6,Grey ,ACT,True,False
Ford,2011.0,USED,Automatic,Unleaded,12.5,204221.0,6.0,Ute / Tray,2.0,2.0,32950.0,4.0,Grey ,NSW,False,True
Renault,2019.0,USED,Automatic,Premium,8.1,57390.0,4.0,SUV,4.0,5.0,26990.0,2.5,White ,ACT,True,False
Mazda,2017.0,USED,Automatic,Diesel,8.4,214766.0,5.0,Ute / Tray,4.0,4.0,18913.0,3.2,White ,NSW,False,True
Mazda,2018.0,USED,Automatic,Unleaded,6.1,95211.0,4.0,SUV,4.0,5.0,22771.0,2.0,Red ,NSW,True,False
Holden,2018.0,USED,Automatic,Unleaded,9.0,96044.0,4.0,SUV,4.0,7.0,18990.0,2.4,Red ,NSW,True,False
Volkswagen,2018.0,USED,Automatic,Diesel,7.8,79144.0,6.0,Ute / Tray,4.0,5.0,37990.0,3.0,Grey ,NSW,True,True
Subaru,2020.0,USED,Automatic,Unleaded,7.4,61741.0,4.0,SUV,4.0,5.0,32670.0,2.5,Silver ,ACT,True,True
Subaru,2021.0,USED,Automatic,Unleaded,7.0,69820.0,4.0,SUV,4.0,5.0,32990.0,2.0,White ,NSW,True,True
Land,2017.0,USED,Automatic,Diesel,5.1,80599.0,4.0,SUV,5.0,5.0,40990.0,2.0,Black ,ACT,True,True
Mercedes-Benz,2014.0,USED,Automatic,Premium,6.4,99352.0,4.0,Sedan,4.0,5.0,34990.0,2.0,Grey ,NSW,False,True
Mitsubishi,2017.0,USED,Automatic,Diesel,7.6,188584.0,4.0,Ute / Tray,4.0,5.0,28990.0,2.4,Grey ,NSW,True,True
Toyota,2015.0,USED,Automatic,Diesel,8.7,154621.0,4.0,Ute / Tray,4.0,5.0,34995.0,3.0,White ,NSW,True,True
Kia,2020.0,USED,Automatic,Diesel,7.6,59823.0,4.0,Wagon,4.0,8.0,36670.0,2.2,Grey ,ACT,True,False
Audi,2021.0,USED,Automatic,Premium,7.7,12619.0,4.0,SUV,4.0,5.0,64800.0,2.0,White ,NSW,True,True
LDV,2020.0,USED,Automatic,Diesel,9.6,90351.0,4.0,Ute / Tray,4.0,5.0,37888.0,2.8,Grey ,NSW,True,True
Volkswagen,2016.0,USED,Automatic,Premium,4.8,79263.0,4.0,Hatchback,5.0,5.0,16990.0,1.2,White ,ACT,True,False
Mazda,2017.0,USED,Automatic,Unleaded,7.4,147966.0,4.0,SUV,4.0,5.0,22990.0,2.5,Red ,NSW,True,True
Toyota,2021.0,USED,Automatic,Diesel,8.4,24913.0,4.0,Commercial,5.0,2.0,59990.0,2.8,White ,NSW,False,True
Volkswagen,2021.0,USED,Automatic,Premium,6.2,35485.0,4.0,SUV,4.0,5.0,34990.0,1.4,Blue ,ACT,True,False
Holden,2014.0,USED,Manual,Unleaded,9.8,80925.0,6.0,Ute / Tray,2.0,2.0,29999.0,3.6,Black ,NSW,False,True
Nissan,2020.0,USED,Automatic,Premium,9.9,58978.0,6.0,SUV,4.0,7.0,39980.0,3.5,White ,NSW,True,False
Land,2018.0,USED,Automatic,Diesel,8.4,49103.0,8.0,SUV,4.0,5.0,118000.0,4.4,Silver ,NSW,True,True
MG,2016.0,USED,Automatic,Premium,7.8,51288.0,4.0,Hatchback,4.0,5.0,15990.0,1.8,Grey ,ACT,True,False
Ford,2017.0,USED,Manual,Diesel,8.3,98218.0,5.0,Ute / Tray,4.0,5.0,37913.0,3.2,White ,NSW,True,True
Toyota,2021.0,USED,Automatic,Hybrid,3.5,46884.0,4.0,Sedan,4.0,5.0,33980.0,1.8,White ,ACT,True,False
Subaru,2020.0,USED,Automatic,Unleaded,7.4,53321.0,4.0,SUV,4.0,5.0,33990.0,2.5,Red ,NSW,True,True
Honda,2021.0,USED,Automatic,Unleaded,6.3,2022.0,4.0,Hatchback,4.0,5.0,44888.0,1.5,- ,NSW,True,False
Toyota,2021.0,USED,Automatic,Diesel,8.4,48975.0,4.0,Ute / Tray,4.0,5.0,69780.0,2.8,Red ,NSW,True,True
Hyundai,2014.0,USED,Automatic,Unleaded,7.1,26875.0,4.0,Hatchback,5.0,5.0,19913.0,1.8,Silver ,NSW,True,False
Toyota,2017.0,USED,Automatic,Unleaded,9.5,169310.0,6.0,SUV,4.0,7.0,29882.0,3.5,Blue ,NSW,True,True
Nissan,2018.0,USED,Automatic,Premium,10.1,70146.0,6.0,SUV,4.0,7.0,39990.0,3.5,Red ,ACT,True,True
Toyota,2016.0,USED,Automatic,Unleaded,10.9,14350.0,4.0,Ute / Tray,2.0,2.0,26913.0,2.7,White ,NSW,False,True
Hyundai,2021.0,USED,Manual,Unleaded,6.9,17334.0,4.0,Hatchback,5.0,5.0,38369.0,1.6,Silver ,ACT,True,False
Volkswagen,2023.0,NEW,Automatic,Premium,,15.0,,Wagon,,,92990.0,,Silver ,NSW,,
Hyundai,2017.0,USED,Manual,Diesel,7.6,217312.0,4.0,Commercial,4.0,3.0,19990.0,2.5,White ,NSW,False,True
Mazda,2021.0,USED,Automatic,Unleaded,5.2,5628.0,4.0,Hatchback,5.0,5.0,25990.0,1.5,White ,NSW,True,False
Mitsubishi,2018.0,USED,Automatic,Diesel,8.0,116072.0,4.0,SUV,4.0,7.0,41830.0,2.4,- ,ACT,True,True
Suzuki,2018.0,USED,Automatic,Premium,4.9,37089.0,4.0,SUV,4.0,5.0,18999.0,1.2,White ,NSW,True,False
Volkswagen,2013.0,USED,Automatic,Diesel,8.3,166201.0,4.0,Ute / Tray,4.0,5.0,28990.0,2.0,White ,QLD,True,True
Holden,2016.0,USED,Automatic,Unleaded,9.5,148348.0,6.0,Sedan,4.0,5.0,21800.0,3.6,Red ,NSW,False,True
Toyota,2021.0,USED,Automatic,Hybrid,4.7,60011.0,4.0,SUV,5.0,5.0,42990.0,2.5,Silver ,NSW,True,False
Toyota,2014.0,USED,Automatic,Unleaded,10.2,98626.0,6.0,SUV,4.0,7.0,27990.0,3.5,Black ,ACT,True,False
Mini,2018.0,USED,Automatic,Premium,5.0,29846.0,3.0,Hatchback,5.0,5.0,29800.0,1.5,Red ,NSW,True,False
Hyundai,2015.0,USED,Automatic,Unleaded,7.7,49321.0,4.0,SUV,4.0,5.0,28450.0,1.6,White ,NSW,True,True
Toyota,2015.0,USED,Automatic,Unleaded,6.6,135618.0,4.0,Hatchback,5.0,5.0,16888.0,1.8,White ,ACT,True,False
Hyundai,2005.0,USED,Automatic,Diesel,10.3,409582.0,4.0,SUV,4.0,7.0,6950.0,2.9,Silver ,NSW,True,True
LDV,2020.0,USED,Automatic,Diesel,8.5,16681.0,4.0,Ute / Tray,4.0,5.0,35980.0,2.0,Red ,NSW,True,True
Toyota,2013.0,USED,Automatic,Diesel,8.5,354028.0,4.0,SUV,4.0,7.0,29800.0,3.0,Blue ,NSW,True,True
Holden,2015.0,USED,Manual,Unleaded,7.0,120435.0,4.0,SUV,4.0,5.0,10850.0,1.8,Orange ,NSW,True,False
Volkswagen,2018.0,USED,Automatic,Premium,5.4,76000.0,4.0,Hatchback,5.0,5.0,23990.0,1.4,Blue ,ACT,True,False
Toyota,2013.0,USED,Manual,Unleaded,5.8,93037.0,4.0,Hatchback,5.0,5.0,11888.0,1.5,Silver ,ACT,True,False
Ford,2016.0,USED,Automatic,Diesel,9.0,100000.0,5.0,Ute / Tray,4.0,5.0,37800.0,3.2,White ,NSW,True,True
Volkswagen,2016.0,USED,Automatic,Diesel,,117380.0,,Wagon,,,28990.0,,Black ,QLD,,
